STRUCTURE,STRUCTURE_ID,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1992,-3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1993,-5.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1994,-1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1995,-0.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1996,-3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1997,-2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1998,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,1999,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2000,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2001,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2002,0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2003,0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2004,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2005,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2006,4.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2007,4.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2008,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2009,-2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2010,-1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2011,-0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2012,-0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2013,-1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2014,-2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2015,-3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2016,-1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2017,0.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2018,2.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2019,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2020,2.2,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2021,4.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,FR,2022,1.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2001,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2002,10.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2003,9.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2004,4.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2005,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2006,10.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2007,6.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2008,7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2009,-3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2010,-13.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2011,-7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2012,-7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2013,-5.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2014,-2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2015,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2016,-1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2017,3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2018,5.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2019,7.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2020,6.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2021,4.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HR,2022,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2001,1.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2002,3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2003,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2004,5.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2005,2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2006,6.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2007,-6.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2008,-5.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2009,-8.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2010,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2011,-1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2012,-2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2013,-3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2014,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2015,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2016,3.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2017,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2018,9.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2019,18.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2020,-1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2021,5.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,HU,2022,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2001,7.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2002,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2003,4.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2004,10.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2005,15.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2006,10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2007,3.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2008,-8.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2009,-31.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2010,-28.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2011,-7.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2012,-7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2013,0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2014,11.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2015,17.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2016,14.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2017,8.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2018,12.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2019,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2020,-4.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2021,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IE,2022,18.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2009,-40.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2010,-16.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2011,-8.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2012,-1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2013,7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2014,8.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2015,9.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2016,17.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2017,16.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2018,10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2019,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2020,-7.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2021,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IS,2022,12.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2001,3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2002,4.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2003,7.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2004,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2005,1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2006,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2007,7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2008,0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2009,-3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2010,-3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2011,-3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2012,-5.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2013,-8.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2014,-5.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2015,-3.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2016,-0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2017,-1.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2018,0.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2019,1.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2020,2.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2021,6.3,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,IT,2022,7.7,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,1999,-6.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2000,-15.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2001,-1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2002,14.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2003,8.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2004,4.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2005,4.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2006,10.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2007,19.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2008,8.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2009,-21.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2010,-17.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2011,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2012,0.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2013,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2014,5.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2015,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2016,-4.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2017,1.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2018,4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2019,1.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2020,-1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2021,2.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LT,2022,-2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2001,3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2002,3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2003,1.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2004,0.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2005,0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2006,1.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2007,0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2008,0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2009,-1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2010,-0.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2011,-1.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2012,-1.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2013,-2.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2014,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2015,-0.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2016,1.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2017,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2018,2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2019,2.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2020,-3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2021,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LU,2022,0.1,p
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2001,4.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2002,2.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2003,6.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2004,13.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2005,15.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2006,16.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2007,28.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2008,-0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2009,-36.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2010,-18.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2011,9.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2012,10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2013,10.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2014,0.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2015,-2.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2016,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2017,4.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2018,7.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2019,3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2020,-3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2021,0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,LV,2022,-4.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2001,0.1,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2002,-8.8,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2003,5.8,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2004,5.5,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2005,10.0,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2006,-9.4,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2007,-2.9,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2008,32.8,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2009,13.2,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2010,-20.9,e
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2011,0.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2012,3.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2013,1.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2014,6.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2015,3.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2016,8.8,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2017,6.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2018,12.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2019,16.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2020,-20.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2021,14.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,ME,2022,22.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2008,-8.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2009,-0.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2010,1.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2011,10.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2012,-3.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2013,27.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2014,7.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2015,10.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2016,7.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2017,-3.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2018,-4.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2019,-10.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2020,-3.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2021,0.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MK,2022,-6.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2001,6.4,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2002,7.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2003,-3.7,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2004,-7.1,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2005,-8.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2006,0.2,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2007,5.3,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2008,-2.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2009,-7.0,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2010,-7.5,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2011,-4.9,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2012,-3.6,
dataflow,ESTAT:STS_COLB_A(1.0),A,EMPL,F,NSA,PCH_SM,MT,2013,-7.7,
